"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"hopx",4.36994470544088e-08,-0.587956126262578,0.007,0.214,0.00103856105869508
"etv1",4.47621628499676e-08,-0.73872237403782,0.02,0.257,0.00106381756229233
"daam2",4.48314075999549e-08,-0.573116804203164,0.027,0.271,0.00106546323302053
"myo18a",4.49633287660365e-08,-0.507307594168963,0.007,0.214,0.00106859847145362
"rcn3",4.62606364469816e-08,-0.437345998827802,0.007,0.214,0.00109943028579896
"vat1",4.82707472897128e-08,-0.621977886569196,0.02,0.257,0.00114720258008731
"prox1",4.92415704854598e-08,1.05591912909291,0.68,0.271,0.00117027516415744
"sfi1",5.00555325941445e-08,1.26946092557241,0.393,0.043,0.00118961978763244
"tfap2b",5.03414144165513e-08,0.722242068953216,0.753,0.329,0.00119641405502376
"vamp2",5.0484672386851e-08,0.748792394300468,0.793,0.586,0.0011998187239459
"arglu1",5.30752688746572e-08,0.835319765993016,0.693,0.443,0.0012613868400751
"chd9",5.36023099981914e-08,1.14997092255356,0.573,0.257,0.00127391249941702
"rpl39",5.702184271533e-08,-0.937271439779533,0.253,0.629,0.00135518111397253
"slc25a5",5.82018178308806e-08,-0.831842580416917,0.107,0.429,0.00138322440256871
"rpl21",5.84738814562686e-08,-1.05471741768102,0.4,0.7,0.00138969026668968
"dtx4",5.87026303315627e-08,-0.474626932019976,0,0.186,0.00139512671245992
"zfp329",5.87026303315627e-08,-0.541420340074171,0,0.186,0.00139512671245992
"1700123o20rik",5.87056358247238e-08,-0.351665821265364,0,0.186,0.00139519814101039
"ppfibp2",5.87056358247238e-08,-0.364685209474723,0,0.186,0.00139519814101039
"dnlz",5.87056358247238e-08,-0.370926405065417,0,0.186,0.00139519814101039
"zfp637",5.87056358247238e-08,-0.378125410322476,0,0.186,0.00139519814101039
"fuca1",5.87056358247238e-08,-0.378528638400962,0,0.186,0.00139519814101039
"pard6g",5.87056358247238e-08,-0.383534039414282,0,0.186,0.00139519814101039
"5031425e22rik",5.87056358247238e-08,-0.388446042775939,0,0.186,0.00139519814101039
"acadl",5.87056358247238e-08,-0.394614007030119,0,0.186,0.00139519814101039
"zfp326",5.87056358247238e-08,-0.39545154440406,0,0.186,0.00139519814101039
"plpbp",5.87056358247238e-08,-0.407404352532587,0,0.186,0.00139519814101039
"il11ra1",5.87056358247238e-08,-0.408829468910228,0,0.186,0.00139519814101039
"2610008e11rik",5.87056358247238e-08,-0.42359967484642,0,0.186,0.00139519814101039
"caml",5.87056358247238e-08,-0.454587125913481,0,0.186,0.00139519814101039
"gstt2",5.87056358247238e-08,-0.476903851577835,0,0.186,0.00139519814101039
"c1qtnf12",5.87056358247238e-08,-0.486451719622962,0,0.186,0.00139519814101039
"selenop",5.87056358247238e-08,-0.527360850545213,0,0.186,0.00139519814101039
"adora2a",5.87056358247238e-08,-0.540765210323563,0,0.186,0.00139519814101039
"ltbp1",5.87056358247238e-08,-0.548056762992001,0,0.186,0.00139519814101039
"tnfrsf21",5.87056358247238e-08,-0.559467877118109,0,0.186,0.00139519814101039
"nfib",5.87056358247238e-08,-0.568556356442006,0,0.186,0.00139519814101039
"fyco1",5.87056358247238e-08,-0.569091284829905,0,0.186,0.00139519814101039
"1500009l16rik",5.87056358247238e-08,-0.572444161319052,0,0.186,0.00139519814101039
"2410004b18rik",5.87056358247238e-08,-0.573750832804682,0,0.186,0.00139519814101039
"angptl2",5.87056358247238e-08,-0.583509902084624,0,0.186,0.00139519814101039
"afap1",5.87056358247238e-08,-0.592207091542644,0,0.186,0.00139519814101039
"sdc3",5.87056358247238e-08,-0.592308804018919,0,0.186,0.00139519814101039
"naxe",5.87056358247238e-08,-0.611033010616865,0,0.186,0.00139519814101039
"ddit4l",5.87056358247238e-08,-0.614557116751903,0,0.186,0.00139519814101039
"hspb2",5.87056358247238e-08,-0.628570548609767,0,0.186,0.00139519814101039
"zfp68",5.87056358247238e-08,-0.658508161044592,0,0.186,0.00139519814101039
"vax2os",5.87056358247238e-08,-0.714149391211504,0,0.186,0.00139519814101039
"steap4",5.87056358247238e-08,-0.725590408112285,0,0.186,0.00139519814101039
"serpine2",5.87056358247238e-08,-0.747032051006841,0,0.186,0.00139519814101039
"wipf1",5.87056358247238e-08,-0.775091368886049,0,0.186,0.00139519814101039
"mustn1",5.87056358247238e-08,-0.853798074549977,0,0.186,0.00139519814101039
"linc00657",5.92703144711728e-08,1.30279713999458,0.333,0,0.00140861829372189
"tcerg1l",5.92703144711728e-08,1.28610544110899,0.333,0,0.00140861829372189
"inpp4b",6.07754350250189e-08,-0.776131363391063,0.033,0.286,0.0014443889888046
"atp5b",6.18642663971126e-08,-0.897975805761934,0.333,0.671,0.00147026615519378
"ctsz",6.26082966745838e-08,-0.680345600537101,0.053,0.329,0.00148794877876816
"fzd1",6.5789939953468e-08,1.31418473887175,0.38,0.029,0.00156356371293412
"polr2m",6.59663315658251e-08,-0.869079776229463,0.047,0.314,0.0015677558359934
"elavl3",6.69750947908539e-08,-1.0603380553137,0.013,0.229,0.00159173010279943
"tulp4",7.13908222991828e-08,1.36762278113151,0.447,0.114,0.00169667428276238
"gria3",7.20524620092783e-08,1.20123523249258,0.507,0.157,0.00171239881211251
"sqle",7.35290766823768e-08,1.45089724371618,0.393,0.043,0.00174749203643337
"lamb2",7.55861024131416e-08,-0.796706773838046,0.053,0.329,0.00179637930995072
"tuba1b",7.74216450208264e-08,0.756004473576755,0.793,0.529,0.00184000281556496
"ldha",7.8478420511765e-08,1.04204272667215,0.733,0.486,0.00186511814188261
"nova1",8.092761965516e-08,1.27309889822066,0.407,0.057,0.00192332580872453
"app",8.20605208485958e-08,-0.810613749957997,0.287,0.643,0.00195025033848773
"npc2",8.30388135472482e-08,-0.580840493080635,0.04,0.3,0.0019735004427639
"s1pr3",8.30388135472482e-08,-0.760335433856573,0.04,0.3,0.0019735004427639
"otud6b-as1",8.63178143909949e-08,1.3023870340963,0.327,0,0.00205142917681638
"rp11-382a20.3",8.63178143909949e-08,1.22938546433324,0.327,0,0.00205142917681638
"hacd2",8.73442384108047e-08,-0.48346044279256,0.013,0.229,0.00207582317007118
"ikbip",8.96836486874891e-08,-0.545738335013224,0.013,0.229,0.00213142159470687
"gjc1",9.23375604801257e-08,-1.10323238411771,0.087,0.371,0.00219449446237067
"psma5",9.33321875741037e-08,-0.500271514402566,0.06,0.343,0.00221813276988615
"c1ql1",9.3709548428085e-08,0.729056340306291,0.767,0.329,0.00222710112794187
"cuedc1",9.49843662879171e-08,-0.64474360329307,0.047,0.314,0.00225739844919864
"atp6v1f",9.79598463783946e-08,1.01245226963906,0.7,0.5,0.00232811370902893
"rpl36",9.83445504915409e-08,-0.840754806553199,0.28,0.629,0.00233725658698196
"cd302",9.96627337829605e-08,-0.498809872923402,0.013,0.229,0.00236858453108584
"ggt5",1.02854042262686e-07,-0.711747468896922,0.02,0.243,0.002444429168415
"ndufb9",1.04186163369569e-07,-1.04805970694222,0.14,0.457,0.00247608835864118
"shank2",1.04979234623519e-07,1.23384414741786,0.373,0.029,0.00249493649006255
"nrarp",1.05866271229323e-07,-0.441856899029836,0.007,0.2,0.0025160178020361
"aoc3",1.05866271229323e-07,-0.547731936175183,0.007,0.2,0.0025160178020361
"hmg20b",1.08119872480089e-07,-0.612924098668432,0.04,0.3,0.00256957688936179
"sfr1",1.08138663509185e-07,-0.616536878961537,0.02,0.243,0.0025700234769593
"purb",1.08686638503955e-07,-0.850516323844777,0.207,0.586,0.00258304665068499
"grm7",1.08935048981137e-07,-0.668555570499965,0.007,0.2,0.0025889503740857
"rps13",1.13584909864851e-07,-1.0270455943054,0.293,0.614,0.00269945896784805
"fhl2",1.15332954807594e-07,-0.607570533272367,0.007,0.2,0.00274100300395727
"hes1",1.19011747080219e-07,-0.772046355852533,0.067,0.357,0.00282843318110847
"swt1",1.20524362979617e-07,-0.413960162761578,0.033,0.286,0.00286438201057358
"anxa7",1.23269430447207e-07,-0.436739185974158,0.04,0.3,0.00292962128400832
"plcg2",1.25317881074808e-07,1.33389947010856,0.32,0,0.00297830476162389
"gnb2l1",1.25317881074808e-07,1.28956488827843,0.32,0,0.00297830476162389
"kiaa0895l",1.25317881074808e-07,1.28722765961034,0.32,0,0.00297830476162389
"rbpms2",1.25616442313988e-07,-0.647751465067988,0.007,0.2,0.00298540036803424
"inpp5a",1.25986367650508e-07,-0.48532452540386,0.04,0.3,0.00299419201358198
"sys1",1.36831666998137e-07,-0.719381557956629,0.08,0.386,0.00325194139787771
"cdc42bpa",1.36901468153243e-07,1.30218499630027,0.533,0.229,0.00325360029212997
"luc7l2",1.39437829317647e-07,-0.835666062635112,0.16,0.514,0.0033138794515632
"pam16",1.40716213187299e-07,-0.529476839878514,0.007,0.2,0.00334426152260934
"kirrel",1.44757149997927e-07,-0.505325392958827,0.007,0.2,0.00344029842685074
"cited2",1.45652113494568e-07,-0.81426161974814,0.087,0.386,0.0034615681293119
"atp5j2",1.47488208902063e-07,-0.845251034822639,0.213,0.571,0.00350520477276642
"casz1",1.4892102138696e-07,1.22850754492818,0.42,0.086,0.00353925699428249
"mum1",1.54082180118334e-07,1.24003615131513,0.473,0.143,0.00366191709269233
"nop10",1.64117373603208e-07,-0.777271208893032,0.053,0.314,0.00390041350105385
"cdh2",1.68560770543606e-07,-0.731306311744172,0.027,0.257,0.00400601527273933
"mat2a",1.73320129055032e-07,-0.719119339381354,0.107,0.429,0.0041191261871219
"diablo",1.75634703861471e-07,-0.546992155112218,0.013,0.214,0.00417413437197172
"ap2m1",1.80659945555881e-07,1.04008939793464,0.573,0.271,0.00429356426608107
"fgd5-as1",1.81380568717123e-07,1.20250405957264,0.313,0,0.00431069059613115
"tkt",1.82639358794983e-07,-1.03151874043219,0.14,0.457,0.00434060700112156
"fam135a",1.82837216450515e-07,1.22395232309147,0.52,0.186,0.00434530928616295
"h2afy",1.90715640963158e-07,1.01766830947176,0.607,0.314,0.00453254792313041
"chrna4",1.9266998695038e-07,1.16249317292861,0.4,0.057,0.00457899490986274
"mocs2",1.94176062768129e-07,-0.663133214394219,0.027,0.257,0.00461478830774736
"pde6g",1.96717388587172e-07,0.858808704033697,0.633,0.271,0.00467518545716272
"syne2",1.98557500279559e-07,-0.491476277761749,0.053,0.329,0.00471891755164401
"tex261",2.01520654652866e-07,-0.725691019262697,0.033,0.271,0.00478933987848
"wbp1",2.01772209952593e-07,-0.387974140790795,0,0.171,0.00479531834173332
"cd59a",2.01772209952593e-07,-0.677936219525581,0,0.171,0.00479531834173332
"zfp266",2.01772209952593e-07,-0.773985886760165,0,0.171,0.00479531834173332
"prkg1",2.01782470727386e-07,-0.349888719803709,0,0.171,0.00479556219930706
"2410089e03rik",2.01782470727386e-07,-0.35038371492205,0,0.171,0.00479556219930706
"erg28",2.01782470727386e-07,-0.370708740116484,0,0.171,0.00479556219930706
"2310011j03rik",2.01782470727386e-07,-0.391117171912339,0,0.171,0.00479556219930706
"gstt1",2.01782470727386e-07,-0.394271848256713,0,0.171,0.00479556219930706
"acsl5",2.01782470727386e-07,-0.400766301364489,0,0.171,0.00479556219930706
"2810403a07rik",2.01782470727386e-07,-0.407786161127623,0,0.171,0.00479556219930706
"lnpk",2.01782470727386e-07,-0.414148923375733,0,0.171,0.00479556219930706
"zfp280d",2.01782470727386e-07,-0.417053992986425,0,0.171,0.00479556219930706
"inf2",2.01782470727386e-07,-0.449121817168061,0,0.171,0.00479556219930706
"impa2",2.01782470727386e-07,-0.464189847819547,0,0.171,0.00479556219930706
"bmt2",2.01782470727386e-07,-0.481208596353194,0,0.171,0.00479556219930706
"2300009a05rik",2.01782470727386e-07,-0.493042179983743,0,0.171,0.00479556219930706
"txndc5",2.01782470727386e-07,-0.495942599587067,0,0.171,0.00479556219930706
"1110038f14rik",2.01782470727386e-07,-0.500144659812265,0,0.171,0.00479556219930706
"eng",2.01782470727386e-07,-0.508122183097458,0,0.171,0.00479556219930706
"gm13861",2.01782470727386e-07,-0.5097543353574,0,0.171,0.00479556219930706
"tmem167",2.01782470727386e-07,-0.51192208566351,0,0.171,0.00479556219930706
"copz2",2.01782470727386e-07,-0.523631751851145,0,0.171,0.00479556219930706
"aw549877",2.01782470727386e-07,-0.524695490222839,0,0.171,0.00479556219930706
"zfp740",2.01782470727386e-07,-0.52650273469924,0,0.171,0.00479556219930706
"fam92a",2.01782470727386e-07,-0.527523037706404,0,0.171,0.00479556219930706
"jpt1",2.01782470727386e-07,-0.534944152406249,0,0.171,0.00479556219930706
"d030056l22rik",2.01782470727386e-07,-0.554002273574087,0,0.171,0.00479556219930706
"smim26",2.01782470727386e-07,-0.577770619812213,0,0.171,0.00479556219930706
"supt5",2.01782470727386e-07,-0.583342121183394,0,0.171,0.00479556219930706
"gatd1",2.01782470727386e-07,-0.601606919609576,0,0.171,0.00479556219930706
"rab9",2.01782470727386e-07,-0.612808693881464,0,0.171,0.00479556219930706
"disp3",2.01782470727386e-07,-0.658874822955088,0,0.171,0.00479556219930706
"mtcl1",2.01782470727386e-07,-0.731118415237139,0,0.171,0.00479556219930706
"ntn4",2.01782470727386e-07,-0.733767672438458,0,0.171,0.00479556219930706
"mtus2",2.01782470727386e-07,-0.754842803870378,0,0.171,0.00479556219930706
"afdn",2.01782470727386e-07,-0.76294519544195,0,0.171,0.00479556219930706
"dlgap1",2.01782470727386e-07,-0.805655005900644,0,0.171,0.00479556219930706
"ctgf",2.01782470727386e-07,-0.8082738088048,0,0.171,0.00479556219930706
"pde5a",2.12659991308632e-07,-0.822627624339639,0.047,0.3,0.00505407735344095
"itga7",2.13301773125744e-07,-0.465245860562278,0.027,0.257,0.00506932994010644
"gtf2i",2.19244910050874e-07,1.07900635355464,0.56,0.271,0.00521057453226906
"bmpr1a",2.19656246737947e-07,-0.480140565121629,0.053,0.329,0.00522035035997405
"ebpl",2.22803103122849e-07,-0.492244766578719,0.013,0.214,0.00529513854881764
"rbm18",2.22803103122849e-07,-0.672769986098729,0.013,0.214,0.00529513854881764
"zfp36l1",2.23535064354464e-07,-0.577431611485502,0.027,0.257,0.0053125343394482
"maged1",2.28346743479809e-07,-1.05028382410256,0.127,0.457,0.00542688870554114
"ergic3",2.28504694304648e-07,-0.48015998842016,0.06,0.343,0.00543064256484426
"cers2",2.34837533899784e-07,-0.425864125149055,0.013,0.214,0.00558114883066227
"gcnt2",2.34837533899784e-07,-0.622444971944426,0.013,0.214,0.00558114883066227
"gprc5c",2.41323566843895e-07,-0.592720009462958,0.033,0.271,0.005735295889612
"camkv",2.47498845069211e-07,-0.8468576828113,0.013,0.214,0.00588205755191487
"rras",2.50185640580513e-07,-0.726343519843875,0.04,0.286,0.00594591193403646
"cacng7",2.5047973699574e-07,1.19950929716027,0.373,0.043,0.00595290142944077
"mgarp",2.58136230053947e-07,-1.80181990628288,0.46,0.757,0.00613486564346211
"eno1",2.60199211082987e-07,0.839610974882904,0.72,0.386,0.00618389445059827
"stmn1",2.61658641975154e-07,1.18849627496995,0.46,0.114,0.0062185792851815
"znf207",2.61719500060552e-07,1.26700381197134,0.307,0,0.00622002563843907
"gabpb1-as1",2.6172751217592e-07,1.41383886052142,0.307,0,0.00622021605437292
"mzt2b",2.6172751217592e-07,1.32289308723855,0.307,0,0.00622021605437292
"fam134a",2.6172751217592e-07,1.23197081261588,0.307,0,0.00622021605437292
"scd5",2.6172751217592e-07,1.20519169275455,0.307,0,0.00622021605437292
"idh3g",2.69017045628557e-07,-0.682853921636195,0.06,0.329,0.0063934591064083
"tns3",2.74829086148608e-07,-0.468060956989231,0.013,0.214,0.00653158806140781
"vdac1",2.784420801839e-07,0.850909868495987,0.747,0.543,0.00661745447765056
"ptpn4",2.78747215831837e-07,1.25480102146973,0.44,0.114,0.00662470633145945
"syde1",2.82104294895608e-07,-0.585780352397814,0.013,0.214,0.00670449067248901
"tln1",2.86407159536417e-07,-0.642141178577834,0.08,0.371,0.00680675255354248
"pcdh18",2.93826894204634e-07,-0.738112470380386,0.02,0.229,0.00698308996766734
"ndel1",3.03829800468525e-07,-0.596009346898642,0.04,0.286,0.00722081903793496
"smco4",3.2136050156612e-07,-0.412805481474271,0.013,0.214,0.0076374536802204
"filip1",3.2136050156612e-07,-0.446808742786754,0.013,0.214,0.0076374536802204
"marveld1",3.2136050156612e-07,-0.489533098721793,0.013,0.214,0.0076374536802204
"arhgef17",3.25605023261644e-07,-0.579799001805227,0.093,0.4,0.00773832898283623
"sun1",3.28100492445904e-07,1.23928712326653,0.373,0.057,0.00779763630346934
"tmod3",3.28315317347264e-07,-0.632761642378362,0.067,0.343,0.00780274183207507
"uqcrq",3.32530875173267e-07,-0.710809756837592,0.2,0.586,0.00790292877936786
"gpx1",3.49310718785801e-07,-0.66006970684877,0.02,0.229,0.00830171854266334
"rps11",3.6924994464396e-07,-0.758813195462479,0.28,0.614,0.00877559418440835
"inadl",3.76523091474056e-07,1.20545297494298,0.3,0,0.00894844779197241
"kcng2",3.76528803981242e-07,1.38573561727203,0.3,0,0.0089485835554182
"rp11-14n7.2",3.76528803981242e-07,1.18214822810544,0.3,0,0.0089485835554182
"tubb",3.76534516562349e-07,1.21658229753599,0.3,0,0.00894871932062079
"tceb2",3.76534516562349e-07,1.20916880532739,0.3,0,0.00894871932062079
"pea15",3.76534516562349e-07,1.19926182452723,0.3,0,0.00894871932062079
"psma2",3.77097007484619e-07,-0.698327691343139,0.1,0.4,0.00896208747987946
"s100a13",3.79376459363687e-07,-0.557174879333905,0.007,0.186,0.00901626093323739
"rsrp1",3.84565113612768e-07,-0.733655836704689,0.273,0.643,0.00913957449012104
"ryk",3.93541238590676e-07,-0.552959487099374,0.053,0.314,0.009352901076346
"bsg",4.00251871516755e-07,-0.829015561262791,0.393,0.757,0.00951238597846721
"itgb1",4.03196451377782e-07,-1.07125185753408,0.153,0.443,0.00958236686344436
"cobll1",4.0996322183674e-07,-0.492328812373572,0.04,0.286,0.00974318593017197
"znrd1",4.17905814868761e-07,-0.523108851915436,0.053,0.314,0.00993194959617097
"itm2b",4.373107996424e-07,-1.16322697167996,0.667,0.714,0.0103931284643013
"prelp",4.46424480612248e-07,-0.505979882314006,0.02,0.229,0.0106097242062307
"wwtr1",4.49324365332288e-07,-0.446024930174692,0.007,0.186,0.0106786428664872
"aes",4.56492768675628e-07,-0.976167925480656,0.22,0.543,0.010849007140345
"zmynd11",4.65265424569393e-07,-0.622559850834792,0.06,0.329,0.0110574980803162
"tbc1d1",4.85851535180013e-07,-0.458926524592075,0.04,0.286,0.0115467475850882
"acads",4.88810860073808e-07,-0.468365659252884,0.007,0.186,0.0116170789005141
"prss23",4.88810860073808e-07,-0.509230804568143,0.007,0.186,0.0116170789005141
"f2r",4.88810860073808e-07,-0.722685475318043,0.007,0.186,0.0116170789005141
"tmem51",5.16972450154794e-07,-0.393683220931119,0.007,0.186,0.0122863672503788
"coq2",5.16972450154794e-07,-0.464107653618116,0.007,0.186,0.0122863672503788
"plekhg2",5.16972450154794e-07,-0.476887935760813,0.007,0.186,0.0122863672503788
"slc15a2",5.16972450154794e-07,-0.503641089196021,0.007,0.186,0.0122863672503788
"tef",5.17951010889922e-07,-0.759431947884902,0.113,0.414,0.0123096237248099
"gnaz",5.21610423135352e-07,1.24461500859389,0.393,0.086,0.0123965933162348
"kank2",5.29393225914969e-07,-0.416883483255203,0.02,0.229,0.0125815594070951
"mbip",5.34918598956431e-07,1.13489113058485,0.313,0.014,0.0127128754227985
"atp5e",5.37575256032919e-07,-1.06758577670593,0.307,0.643,0.0127760135348783
"h3f3a",5.38840718645104e-07,0.726045343682905,0.84,0.629,0.0128060885193196
"moap1",5.40082326934244e-07,1.12664843347134,0.293,0,0.0128355965819193
"msrb2",5.40098571423276e-07,1.19207720450952,0.293,0,0.0128359826484456
"znf706",5.40098571423276e-07,1.14517732677292,0.293,0,0.0128359826484456
"ube2d2",5.40098571423276e-07,1.09193229129376,0.293,0,0.0128359826484456
"nucks1",5.59421206262698e-07,0.964396365054461,0.647,0.457,0.0132952043880393
"jam3",5.63182070999217e-07,-0.410043469430803,0.053,0.314,0.0133845850993674
"nenf",5.83065902146944e-07,-0.732650964805514,0.133,0.457,0.0138571442304243
"perp",5.94961504909116e-07,-0.700663791731859,0.013,0.2,0.0141398551256701
"fam57b",6.0325910790621e-07,-0.912190227102008,0.06,0.314,0.014337055958499
"mapre1",6.21289260497382e-07,-0.447048286762246,0.06,0.329,0.0147655605649808
"rpl35a",6.2688495627566e-07,-0.87567919118728,0.393,0.671,0.0148985478708473
"fam118a",6.34925708725881e-07,-0.484128988554048,0.027,0.243,0.0150896443935793
"atp5l",6.59465468704894e-07,1.18580396146029,0.447,0.143,0.0156728563292405
"bscl2",6.77898039185399e-07,-0.626297583062924,0.013,0.2,0.0161109247992802
"fubp1",6.7934194784943e-07,-0.482445572331243,0.087,0.386,0.0161452407325895
"ephx1",6.80325390190106e-07,-0.454785404378444,0.027,0.243,0.0161686132232581
"usp11",6.81724113977049e-07,1.18113846959921,0.387,0.071,0.0162018552927785
"ufd1",6.88205458699133e-07,-0.271455170189737,0,0.157,0.0163558909314436
"hdgfl2",6.88205458699133e-07,-0.293042435554156,0,0.157,0.0163558909314436
"arf2",6.88205458699133e-07,-0.29507512432147,0,0.157,0.0163558909314436
"3830406c13rik",6.88205458699133e-07,-0.304909924462749,0,0.157,0.0163558909314436
"prorsd1",6.88205458699133e-07,-0.317187828091976,0,0.157,0.0163558909314436
"2210016l21rik",6.88205458699133e-07,-0.330143493472222,0,0.157,0.0163558909314436
"fh1",6.88205458699133e-07,-0.337948222907568,0,0.157,0.0163558909314436
"mia2",6.88205458699133e-07,-0.342208906757966,0,0.157,0.0163558909314436
"pigyl",6.88205458699133e-07,-0.346725545272806,0,0.157,0.0163558909314436
"zfp664",6.88205458699133e-07,-0.348736800831561,0,0.157,0.0163558909314436
"dock1",6.88205458699133e-07,-0.348857948233313,0,0.157,0.0163558909314436
"bc005561",6.88205458699133e-07,-0.385451107605771,0,0.157,0.0163558909314436
"zfp703",6.88205458699133e-07,-0.391720097803612,0,0.157,0.0163558909314436
"bola2",6.88205458699133e-07,-0.396899946745721,0,0.157,0.0163558909314436
"rarg",6.88205458699133e-07,-0.402012376383147,0,0.157,0.0163558909314436
"rtl8b",6.88205458699133e-07,-0.402049170161463,0,0.157,0.0163558909314436
"il13ra1",6.88205458699133e-07,-0.409457001010379,0,0.157,0.0163558909314436
"lims2",6.88205458699133e-07,-0.410147975685739,0,0.157,0.0163558909314436
"as3mt",6.88205458699133e-07,-0.415757282093316,0,0.157,0.0163558909314436
"thap12",6.88205458699133e-07,-0.4171996240691,0,0.157,0.0163558909314436
"anpep",6.88205458699133e-07,-0.424998052267277,0,0.157,0.0163558909314436
"ddx47",6.88205458699133e-07,-0.428204176144356,0,0.157,0.0163558909314436
"washc2",6.88205458699133e-07,-0.428300211373793,0,0.157,0.0163558909314436
"ccrl2",6.88205458699133e-07,-0.448443539840056,0,0.157,0.0163558909314436
"0610009o20rik",6.88205458699133e-07,-0.455036331763332,0,0.157,0.0163558909314436
"selenon",6.88205458699133e-07,-0.465149435481281,0,0.157,0.0163558909314436
"1110065p20rik",6.88205458699133e-07,-0.476286330070915,0,0.157,0.0163558909314436
"marf1",6.88205458699133e-07,-0.484861969272091,0,0.157,0.0163558909314436
"d17wsu92e",6.88205458699133e-07,-0.486203870598791,0,0.157,0.0163558909314436
"cavin3",6.88205458699133e-07,-0.488430320582059,0,0.157,0.0163558909314436
"afg3l1",6.88205458699133e-07,-0.494961985295188,0,0.157,0.0163558909314436
"zkscan3",6.88205458699133e-07,-0.511639049019094,0,0.157,0.0163558909314436
"zfp292",6.88205458699133e-07,-0.517183100075355,0,0.157,0.0163558909314436
"tnfrsf1a",6.88205458699133e-07,-0.5193745083908,0,0.157,0.0163558909314436
"h2-ke6",6.88205458699133e-07,-0.523140933117492,0,0.157,0.0163558909314436
"lamc3",6.88205458699133e-07,-0.531648217711107,0,0.157,0.0163558909314436
"mir124a-1hg",6.88205458699133e-07,-0.553449834725149,0,0.157,0.0163558909314436
"zfp512",6.88205458699133e-07,-0.555857162497861,0,0.157,0.0163558909314436
"bc004004",6.88205458699133e-07,-0.601224588692127,0,0.157,0.0163558909314436
"gm1673",6.88205458699133e-07,-0.646287906151933,0,0.157,0.0163558909314436
"wnk4",6.88205458699133e-07,-0.938358362682974,0,0.157,0.0163558909314436
"lhx1os",6.88205458699133e-07,-1.00980313759727,0,0.157,0.0163558909314436
"gtf3c2",7.28845113641638e-07,-0.554629348420126,0.027,0.243,0.0173217329708072
"srp14",7.59233867528191e-07,1.03314757286882,0.627,0.414,0.018043952095675
"kiaa1109",7.72449758915948e-07,1.24327650428627,0.287,0,0.0183580409703964
"nlrp1",7.72449758915948e-07,1.02458732235596,0.287,0,0.0183580409703964
"nck2",7.75437503157519e-07,1.09619365300221,0.307,0.014,0.0184290477000416
"nrl",7.77016618586337e-07,0.795094173227621,0.627,0.271,0.0184665769573229
"slc16a3",8.12654974790185e-07,1.21962715791109,0.353,0.043,0.0193135581308635
"twsg1",8.1294308882195e-07,-0.413349956151623,0.013,0.2,0.0193204054489425
"bbx",8.1818295390724e-07,1.17822894300579,0.473,0.171,0.0194449360825595
"srgap3",8.41383388918273e-07,1.03288210225519,0.547,0.2,0.0199963176210317
"ncs1",8.92909070531661e-07,1.26897860767291,0.34,0.043,0.0212208769702554
"armcx2",9.01379803257727e-07,-0.55811240391119,0.013,0.2,0.0214221924042231
"rpl8",9.09724064184778e-07,-0.794296147859833,0.447,0.686,0.0216205021094154
"slc9a3r1",9.16774461526524e-07,-0.845082650738216,0.02,0.214,0.0217880618526394
"gpr158",9.66383653705724e-07,0.970351899216962,0.38,0.057,0.0229670739139702
"ppig",9.69930691339435e-07,1.10275495238872,0.533,0.257,0.023051372810373
"impdh1",1.01223705819398e-06,1.05327242266782,0.407,0.086,0.0240568259250381
"rnf187",1.01475211202268e-06,-0.7837609876385,0.14,0.457,0.0241165986943311
"psma3",1.02068426258226e-06,-0.58092595980681,0.153,0.486,0.0242575821845301
"arl4c",1.02495959233927e-06,1.21768416087405,0.34,0.043,0.0243591896715351
"isyna1",1.05158215711477e-06,-0.323055729184703,0.013,0.2,0.0249919015459896
"timm10b",1.05221656492668e-06,-0.652402970989519,0.047,0.286,0.0250069788820475
"mmab",1.08458284397032e-06,1.19808163039555,0.32,0.029,0.0257761958697986
"shfm1",1.10157166681733e-06,1.14856897295892,0.28,0,0.0261799522335807
"ilf3-as1",1.10157166681733e-06,1.11725800278479,0.28,0,0.0261799522335807
"ilk",1.16403368975981e-06,-0.41163155869757,0.047,0.286,0.0276644246708316
"gngt1",1.20199953135112e-06,0.963258401361972,0.507,0.171,0.0285667208620908
"snrpa",1.25649834744013e-06,-0.452973785790645,0.02,0.214,0.0298619397252622
"adgra2",1.27262823281072e-06,-0.425016962974367,0.007,0.171,0.0302452825809795
"ano6",1.27262823281072e-06,-0.52000076830741,0.007,0.171,0.0302452825809795
"tenm2",1.32257715518072e-06,1.19161702325147,0.327,0.029,0.0314323686700251
"jmjd6",1.35059047192644e-06,-0.401922566819924,0.02,0.214,0.0320981331558038
"smim3",1.35059047192644e-06,-0.419668351170558,0.02,0.214,0.0320981331558038
"ndst3",1.35576407708287e-06,-0.537735029270489,0.027,0.229,0.0322210890559514
"cyth3",1.36258489344219e-06,-0.546172605207072,0.067,0.329,0.0323831925775471
"phyhipl",1.3709152223542e-06,1.2449092371558,0.373,0.071,0.0325811711744698
"dirc2",1.38405138763019e-06,-0.371236873905207,0.007,0.171,0.0328933652784192
"cplx3",1.38622293346587e-06,-1.03568061921627,0.047,0.271,0.0329449742367498
"hypk",1.39048612478945e-06,-0.477722043691324,0.04,0.271,0.0330462932417461
