"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"mrpl20",6.61980423094632e-05,0.283647316220149,0.436,0.129,1
"vamp8",6.65155640185952e-05,0.280974397841305,0.564,0.202,1
"gpatch11",6.73320314047228e-05,0.250576007912938,0.2,0.024,1
"laptm4b",6.84456693840589e-05,0.439024694434817,0.345,0.089,1
"stub1",6.86201397690757e-05,0.292563713337268,0.382,0.105,1
"bco2",6.9262114286632e-05,0.422214308532823,0.2,0.024,1
"atp6v0a1",6.93508035256205e-05,0.487270840931401,0.327,0.081,1
"kmt5a",6.97835184389418e-05,0.460485968609523,0.218,0.032,1
"neu1",7.10566702681108e-05,0.473647379671343,0.291,0.065,1
"pop4",7.12444616202914e-05,0.398547491599725,0.2,0.024,1
"hipk3",7.16602931685034e-05,0.320906129238502,0.218,0.032,1
"gsap",7.16602931685034e-05,0.306331520779061,0.218,0.032,1
"gpi1",7.41995166499207e-05,-1.31182763652686,0,0.242,1
"snhg11",7.41995166499207e-05,-1.42162912949169,0,0.242,1
"oaz1",7.42019244018053e-05,0.657514967521885,0.727,0.363,1
"spen",7.42744566249619e-05,0.435315496997154,0.291,0.065,1
"phb2",7.53522467587903e-05,0.449228312637886,0.327,0.081,1
"ptprj",7.5371274319363e-05,0.323359989840161,0.2,0.024,1
"gtf2b",7.53902943143157e-05,0.619157090098207,0.255,0.048,1
"cpsf2",7.55580028330081e-05,0.282059698248713,0.218,0.032,1
"camk1d",7.55844635025835e-05,0.317368771591195,0.382,0.113,1
"mboat7",7.7581227254251e-05,0.398960015721465,0.218,0.032,1
"fastk",7.7581227254251e-05,0.298090244431327,0.218,0.032,1
"hmgn1",7.79258939274221e-05,0.277825216112295,0.727,0.306,1
"sept7",7.81957016085457e-05,0.307568597899893,0.527,0.194,1
"man2b1",8.13115598751945e-05,-1.41368584914782,0.164,0.427,1
"nudcd2",8.17823277247258e-05,0.556456112800549,0.218,0.032,1
"ccnc",8.17823277247258e-05,0.270355848772386,0.218,0.032,1
"lcp2",8.17823277247258e-05,0.262753266227208,0.218,0.032,1
"dnajb4",8.35457679320557e-05,0.404497000617302,0.327,0.081,1
"rwdd1",8.3752803950914e-05,0.427605592194363,0.273,0.056,1
"gas7",8.43124103786532e-05,0.261395633602744,0.2,0.024,1
"rab8a",8.47747781747037e-05,0.382764524549338,0.291,0.065,1
"mrpl27",8.8176693743002e-05,0.426253552866452,0.236,0.04,1
"slc9a9",8.84891267108508e-05,0.409030922277098,0.218,0.032,1
"edf1",8.98384134847041e-05,0.395299356972392,0.545,0.202,1
"cltb",9.01566582541992e-05,0.516814670848443,0.364,0.105,1
"hmbox1",9.03950802882492e-05,0.431852681676801,0.236,0.04,1
"zcchc6",9.03950802882492e-05,0.316367824142773,0.236,0.04,1
"rcsd1",9.12059670549944e-05,0.314664989960324,0.255,0.048,1
"actr2",9.31263808911808e-05,0.285232822157148,0.436,0.137,1
"qsox1",9.32454608237295e-05,0.386188390094235,0.218,0.032,1
"prcd",9.56236045497073e-05,0.498232260337788,0.255,0.048,1
"rab29",9.73069645360063e-05,0.319653618273433,0.145,0.008,1
"rnf216",9.79074599088859e-05,0.540829197192414,0.255,0.048,1
"yy1",9.80934882693324e-05,0.258299306313812,0.345,0.097,1
"rbm38",0.00010067724751488,0.485283248594028,0.145,0.008,1
"isg20l2",0.00010067724751488,0.270771342436477,0.145,0.008,1
"car2",0.000102638208610757,-1.36259209753305,0,0.234,1
"vsir",0.000102640293999582,-1.23864705865943,0,0.234,1
"serpine2",0.000102640293999582,-1.36526048192506,0,0.234,1
"tubb5",0.000102640293999582,-1.44773764376303,0,0.234,1
"ifi27l2a",0.000102640293999582,-1.60680029093005,0,0.234,1
"avpi1",0.000104157506985919,0.396968899457092,0.145,0.008,1
"pabpc1",0.0001046434993422,0.511635334510416,0.709,0.371,1
"rpf1",0.000104852603992705,0.287643241051789,0.236,0.04,1
"dcun1d1",0.000107751086619288,0.477302573123204,0.145,0.008,1
"rabep2",0.000107751086619288,0.464677057081368,0.145,0.008,1
"hps1",0.000107751086619288,0.267334860056065,0.145,0.008,1
"setx",0.000108790552381435,0.322923096183917,0.236,0.04,1
"lrp1",0.000109045609255895,0.433625444012593,0.473,0.161,1
"zdhhc24",0.000111461423255768,0.40112913347595,0.145,0.008,1
"itgb5",0.000112273341515864,-1.38290286125603,0.109,0.371,1
"cct7",0.000112702452217387,0.366809789228854,0.345,0.089,1
"ppwd1",0.000115292049222886,0.85108587453869,0.145,0.008,1
"dph7",0.000115292049222886,0.353572789936108,0.145,0.008,1
"abcc4",0.000115292049222886,0.273489900502321,0.145,0.008,1
"gngt2",0.000117880293349653,-1.37499629965684,0.055,0.306,1
"atp6ap2",0.000118979446976341,0.408052597645223,0.4,0.121,1
"fam13a",0.00011924659469983,0.434143475848533,0.145,0.008,1
"plekha5",0.00011924659469983,0.432565132198969,0.145,0.008,1
"map3k11",0.00011924659469983,0.424763871121923,0.145,0.008,1
"pop5",0.000121473055776988,0.311376757883246,0.236,0.04,1
"pou2f1",0.000123328790131926,0.489453096777049,0.145,0.008,1
"fam20c",0.000123328790131926,0.381714653069573,0.145,0.008,1
"cxadr",0.000123328790131926,0.312212284302919,0.145,0.008,1
"zmat3",0.000127542468695434,0.393151100631917,0.145,0.008,1
"nek3",0.000127542468695434,0.314744031114667,0.145,0.008,1
"cbx4",0.000127542468695434,0.253037721160743,0.145,0.008,1
"mef2a",0.000133085910066995,0.265129373808728,0.473,0.161,1
"eno1",0.000133115399743951,0.299785084098106,0.673,0.274,1
"vdac1",0.00013613074546203,0.320131575069627,0.491,0.169,1
"golm1",0.000141565924660995,-1.16882888110241,0,0.226,1
"klk8",0.000141565924660995,-1.23082875522216,0,0.226,1
"dctn6",0.000145508717978909,0.549899052882501,0.309,0.081,1
"arl6ip1",0.000149758073144534,0.325233951440427,0.564,0.21,1
"st8sia4",0.000151017413170559,0.401140882380486,0.164,0.016,1
"eif3e",0.000152776558080407,0.378651103017607,0.527,0.202,1
"cope",0.000154656614141554,0.313355285296678,0.491,0.177,1
"dnmt1",0.000155648874129323,0.42484354998955,0.164,0.016,1
"crtap",0.000155648874129323,0.339795066385441,0.164,0.016,1
"msrb1",0.000160413783909453,0.57132878745336,0.164,0.016,1
"rnf13",0.000165182524272024,0.591275501736422,0.4,0.129,1
"vps53",0.000165315711082346,0.683492961834179,0.164,0.016,1
"dhps",0.000165315711082346,0.50513442730839,0.164,0.016,1
"med19",0.000165315711082346,0.282380144763975,0.164,0.016,1
"cln8",0.000167785881497998,0.647277124233997,0.236,0.048,1
"dstn",0.000168274490253368,0.351461851867375,0.327,0.089,1
"kctd5",0.000170358311153258,0.384159696829318,0.164,0.016,1
"cwc22",0.000170358311153258,0.348834678207257,0.164,0.016,1
"rpa2",0.000170358311153258,0.253140045084798,0.164,0.016,1
"birc2",0.000171728278592068,0.592550247642411,0.2,0.032,1
"nme1",0.000174723458622283,0.524425561712612,0.345,0.097,1
"smyd4",0.000175545328431046,0.402935347225999,0.164,0.016,1
"ilf2",0.000179957538566434,0.383922005271533,0.291,0.073,1
"sc5d",0.000180880597931238,0.261897037513644,0.164,0.016,1
"icam1",0.000185975545801359,0.614171343444002,0.255,0.056,1
"iqsec2",0.000186368047312842,0.257004285414247,0.164,0.016,1
"sec61g",0.00019015595594141,0.556853276201597,0.255,0.056,1
"cttnbp2",0.000190645855652631,0.466888891949674,0.218,0.04,1
"siah2",0.000192011698849315,0.374418186764121,0.164,0.016,1
"rad23b",0.000192011698849315,0.368312385485746,0.164,0.016,1
"slc11a2",0.000192011698849315,0.275128951810445,0.164,0.016,1
"mt-nd6",0.000194694341192372,-1.40940582082147,0,0.218,1
"tpt1-as1",0.000195316018989607,1.23482999106356,0.109,0,1
"il10",0.000195316018989607,0.986167995075797,0.109,0,1
"adm",0.000195316018989607,0.882237532751864,0.109,0,1
"kifc3",0.000195316018989607,0.800847384414066,0.109,0,1
