"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"usp46",7.76983038227906e-64,1.35035803035112,0.324,0.072,3.12432649501823e-59
"smc6",8.32541226356435e-64,-0.357873149505024,0.036,0.207,3.34773152530186e-59
"plcl1",1.03235922265241e-63,-0.349290433567734,0.038,0.213,4.1512196702076e-59
"ccdc85b",1.2671014104072e-63,1.34494235767036,0.355,0.107,5.09514148138841e-59
"rab34",1.51374654377139e-63,-0.375671414337779,0.003,0.109,6.08692622715915e-59
"snhg12",1.54481977732351e-63,-0.302269860561596,0.033,0.199,6.21187480659558e-59
"fam193a",1.54664609580746e-63,-0.423736953707714,0.065,0.269,6.21921861585136e-59
"pdcd7",2.01707684741518e-63,1.35107871807916,0.376,0.127,8.11086771114119e-59
"rnf14",2.08366183839736e-63,-0.300951837151644,0.05,0.239,8.37861261837964e-59
"exoc3",2.66209266471684e-63,-0.310249355625749,0.035,0.203,1.07045408140929e-58
"cib2",3.07258205950827e-63,-0.318272993624995,0.005,0.116,1.23551597194887e-58
"tspan15",3.21641521869312e-63,-0.350430207536596,0.009,0.13,1.29335272358869e-58
"robo2",3.61817294158702e-63,-0.428358403774399,0.066,0.272,1.45490352154156e-58
"gmppa",4.60821588098794e-63,-0.522646116198482,0.016,0.153,1.85300968790406e-58
"nuak2",5.31699274516996e-63,-0.353954689969869,0.002,0.105,2.13801595276029e-58
"snrpa",6.5517964430281e-63,-0.302682467000811,0.024,0.174,2.63454286770603e-58
"actl6a",7.23615648277638e-63,-0.294039889486172,0.019,0.16,2.90973088328921e-58
"glra1",1.33258243967124e-62,-0.390496719706956,0.021,0.165,5.35844724816204e-58
"reep6",1.35801505720521e-62,-0.575954576928765,0.076,0.286,5.46071434652788e-58
"prr12",1.41992608483867e-62,-0.386932602686405,0.021,0.165,5.70966477974479e-58
"copg1",2.22824661587979e-62,-0.364568531982771,0.024,0.174,8.96000246711424e-58
"tnfaip3",2.2839204226863e-62,-0.364227615272563,0.003,0.107,9.18387241166388e-58
"rasgrf2",2.66532954000046e-62,-0.463429882634065,0.044,0.223,1.07175566132958e-57
"odf2",2.87669865131659e-62,-0.38043733693956,0.02,0.161,1.15674929468091e-57
"apeh",3.02322033727287e-62,-0.576371741767103,0.019,0.158,1.21566712982079e-57
"rcvrn",3.16880639949098e-62,1.25818937691969,0.392,0.132,1.27420874129932e-57
"mfap3",3.72271344237319e-62,-0.338547266516158,0.008,0.125,1.49694030231268e-57
"fuca1",3.77151774574687e-62,-0.430470831750701,0.014,0.144,1.51656500074227e-57
"meis2",5.58945801671747e-62,-0.698574409209559,0.027,0.179,2.24757696310226e-57
"moap1",6.38330174667897e-62,1.07442010177686,0.222,0,2.56678946535708e-57
"cdk10",6.57432257529255e-62,-0.524535627986445,0.044,0.22,2.64360085075089e-57
"bag6",6.81890278018564e-62,-0.346073428446695,0.081,0.299,2.74194899694045e-57
"abcc1",7.58848927596279e-62,-0.433986323503159,0.008,0.126,3.0514074227574e-57
"baz2b",9.30525767700194e-62,-0.331828680255001,0.196,0.511,3.74173716449925e-57
"mum1",9.50056188203845e-62,1.32043030878561,0.333,0.083,3.82027093838648e-57
"kcnb2",1.00460139955578e-61,-0.581395191385996,0.036,0.203,4.03960268775376e-57
"prickle2",1.11433082789574e-61,-0.333054054999234,0.058,0.255,4.48083569205155e-57
"sympk",1.222620316502e-61,-0.471968953840373,0.053,0.24,4.91627855468619e-57
"cbfa2t3",1.41957287054248e-61,-0.443836802429298,0.029,0.185,5.70824446973836e-57
"bex1",1.92877907260221e-61,1.20163050098016,0.484,0.295,7.75581352884073e-57
"slco5a1",2.03326449141837e-61,-0.375314500112356,0.022,0.166,8.17595984644242e-57
