"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"znf414",1.29990713833597e-06,0.302576490758669,0.116,0,0.0522705659396278
"dpcd",1.29990713833597e-06,0.288108197146527,0.116,0,0.0522705659396278
"kiaa0930",1.29990713833597e-06,0.279675523398059,0.116,0,0.0522705659396278
"snd1-it1",1.29990713833597e-06,0.274544773739594,0.116,0,0.0522705659396278
"pgr",1.29990713833597e-06,0.26667632443898,0.116,0,0.0522705659396278
"wdr33",1.30117648146709e-06,0.325472259906699,0.377,0.112,0.0523216074962731
"ttc19",1.31288244052516e-06,0.659792220848067,0.42,0.147,0.0527923158159573
"taf7",1.31597997505932e-06,0.765822143685483,0.435,0.157,0.0529168707771102
"hddc3",1.32740183368809e-06,0.610771825106418,0.261,0.051,0.053376155134432
"gcnt2",1.32754686286371e-06,-0.792920020412679,0.072,0.371,0.0533819869026127
"prpf31",1.34472201634752e-06,0.379773158814408,0.406,0.127,0.0540726169993501
"nelfe",1.39173375519412e-06,0.378176851080464,0.406,0.122,0.0559630060301109
"rps24",1.39614494635125e-06,-0.446142428218133,0.797,0.909,0.0561403844377302
"oasl2",1.43796844007017e-06,-0.624676490914318,0,0.274,0.0578221489436615
"eif2s3y",1.43797965432168e-06,-0.691736036679296,0,0.274,0.0578225998799291
"psmb10",1.45710866968251e-06,-0.875753179818516,0.087,0.371,0.0585917967166034
"gpd2",1.45711725869581e-06,-0.95360961949333,0.087,0.371,0.0585921420894171
"strn3",1.47294718267322e-06,-0.910630737110453,0.188,0.467,0.059228679162473
"h2afj",1.48682514097722e-06,0.817003732885866,0.536,0.228,0.059786725743835
"cd2bp2",1.56220488193115e-06,0.50145760485487,0.377,0.107,0.0628178205073335
"mrpl1",1.57757756478644e-06,0.376815966240235,0.29,0.066,0.0634359714576275
"extl3",1.65610904703418e-06,-0.821071389553511,0.029,0.31,0.0665938008902913
"plekhb1",1.66211470920801e-06,1.01080789367461,0.275,0.061,0.0668352945719633
"lmna",1.66766598856306e-06,0.837380238723466,0.623,0.406,0.0670585170661093
"zeb1",1.7635136149705e-06,0.53214162330709,0.623,0.305,0.0709126459715787
"cbx4",1.83545786113483e-06,0.404752913048579,0.261,0.051,0.0738055960540925
"vamp2",1.85086252712127e-06,0.528646316094575,0.609,0.35,0.0744250330780736
"tank",1.87864937682513e-06,0.666266412519094,0.362,0.096,0.0755423700915153
"4930402h24rik",1.88617783247643e-06,-0.779221179028637,0,0.269,0.0758450968217095
"2900026a02rik",1.88619243661958e-06,-0.637054245757339,0,0.269,0.0758456840689098
"5031425e22rik",1.88619243661958e-06,-0.640307675412405,0,0.269,0.0758456840689098
"mtfr1l",1.88619243661958e-06,-0.662793685826761,0,0.269,0.0758456840689098
"supt4a",1.88619243661958e-06,-0.665621309093605,0,0.269,0.0758456840689098
"bvht",1.88619243661958e-06,-0.675993059941988,0,0.269,0.0758456840689098
"arap2",1.91111332927088e-06,-0.912056155897279,0.058,0.34,0.0768477780833112
"dab2ip",1.93002992784116e-06,-1.03688393372119,0.203,0.457,0.0776084334284208
"rsu1",1.94489324503583e-06,-0.817842780830996,0.217,0.467,0.0782061022761356
"hyal2",1.94579765012501e-06,1.24289403970926,0.493,0.239,0.078242469309177
"atf6b",2.02011811598312e-06,0.586526061601858,0.391,0.117,0.0812309695617972
"mgat1",2.0509290892641e-06,0.428935033881278,0.464,0.168,0.0824699096083985
"stk38",2.05297368818124e-06,-0.625538447097873,0.145,0.426,0.0825521249754557
"tra2b",2.06476977415123e-06,0.742967119404734,0.609,0.345,0.0830264573883951
"btf3",2.06496258742018e-06,0.860363493667153,0.638,0.467,0.083034210602753
"cln5",2.07104381655228e-06,0.654960405005332,0.348,0.096,0.0832787429073837
"gatm",2.07424196344433e-06,-0.879623023865507,0.043,0.325,0.08340734359206
"sec14l1",2.09560474829935e-06,0.813841499613707,0.623,0.36,0.0842663625338653
"arl6ip4",2.1109036424275e-06,0.45658385751547,0.565,0.284,0.0848815463656524
"pphln1",2.145319649554e-06,0.322458457843321,0.377,0.112,0.0862654484282157
"arrdc1",2.20348443600568e-06,0.335178628895549,0.377,0.112,0.0886043126562244
"pold2",2.25657229699836e-06,0.253104991187573,0.232,0.041,0.0907390286346012
"rrp1",2.26576132751137e-06,-0.768564958763335,0.101,0.396,0.0911085287405596
"smyd4",2.29896557440318e-06,0.348447399387904,0.246,0.046,0.0924437047123262
"plod2",2.31708476842659e-06,0.359157541897307,0.304,0.071,0.0931722956232018
"pcp4",2.3171096403056e-06,0.599006502422639,0.304,0.071,0.0931732957463285
"cox6a1",2.32249167723999e-06,0.666473936887609,0.681,0.462,0.0933897128334974
"gja4",2.32601973467487e-06,0.729525122532941,0.478,0.198,0.0935315795510111
"lhfp",2.4306898206109e-06,0.530780633377953,0.478,0.173,0.0977404683765851
"per2",2.46891465230087e-06,0.490996039656421,0.232,0.041,0.0992775270836702
"acaa1a",2.46963627839531e-06,-0.572127641424442,0,0.264,0.0993065443905538
"1110008f13rik",2.46963627839531e-06,-0.600511997737901,0,0.264,0.0993065443905538
"gstm1",2.46963627839531e-06,-0.721081576174996,0,0.264,0.0993065443905538
"xdh",2.46963627839531e-06,-0.760940203400416,0,0.264,0.0993065443905538
"ceacam1",2.4696552635992e-06,-0.590024391014904,0,0.264,0.0993073078045872
"mtpn",2.4696552635992e-06,-0.618111961933872,0,0.264,0.0993073078045872
"aqp11",2.49054835361521e-06,-0.49323255490996,0.029,0.315,0.100147439847221
"gsap",2.58623973593674e-06,0.286482176802131,0.13,0.005,0.103995286021752
"eogt",2.61494508811073e-06,-0.820164924919029,0.13,0.411,0.105149556938021
"wdpcp",2.65705056712279e-06,0.262149797144956,0.13,0.005,0.106842660354575
"cpq",2.77526670399978e-06,0.39183381547519,0.348,0.096,0.111596249434535
"cabp4",2.8042948145337e-06,0.521719358118627,0.13,0.005,0.112763498787215
"slitrk5",2.8042948145337e-06,0.256929165783623,0.13,0.005,0.112763498787215
"galnt15",2.83373133648038e-06,0.415483814828959,0.435,0.152,0.113947170771213
"gpcpd1",2.85231914253083e-06,-1.14228937813856,0.377,0.558,0.114694605040307
"msrb2",2.89296235195292e-06,0.426305907094149,0.348,0.096,0.116328909134379
"rpsa",3.01656974110359e-06,-0.545220356038006,0.681,0.873,0.121299285859517
"ndrg2",3.06884264100127e-06,0.584509650130976,0.536,0.203,0.123401231437302
"dab2",3.08669818307435e-06,0.502964623981038,0.449,0.183,0.124119220639603
"selenos",3.22781771313113e-06,-0.586379720970933,0,0.259,0.129793778062716
"ai837181",3.22781771313113e-06,-0.5892456982964,0,0.259,0.129793778062716
"slc22a8",3.22781771313113e-06,-0.627765601869054,0,0.259,0.129793778062716
"gt(rosa)26sor",3.22784235065647e-06,-0.573675628856082,0,0.259,0.129794768762247
"edc4",3.22784235065647e-06,-0.790073577932832,0,0.259,0.129794768762247
"naa38",3.31106781128049e-06,0.664631394163792,0.551,0.259,0.1331413477594
"ankrd37",3.33321240343033e-06,0.9112764709385,0.551,0.289,0.134031803954337
"arfgef2",3.36639464144367e-06,0.351451937582377,0.275,0.061,0.135366094927091
"ppp2r3c",3.39161262419065e-06,0.278042179217498,0.29,0.066,0.13638013523133
"nap1l1",3.43990850850065e-06,0.743840221850598,0.638,0.365,0.13832216103532
"zswim7",3.47747602052059e-06,0.654540460273516,0.217,0.036,0.139832788261154
"ldha",3.48231977211701e-06,0.66351676123839,0.725,0.584,0.140027560356597
"eef2",3.53486984872528e-06,-0.637376543692334,0.551,0.756,0.142140651487092
"snrpc",3.55621685947491e-06,0.493402319082672,0.391,0.127,0.142999036136345
"fam228b",3.58461942761891e-06,0.30543882625216,0.145,0.01,0.144141131803984
"cln8",3.5859244493442e-06,0.282365064540012,0.275,0.061,0.14419360803258
"pdlim3",3.60657421126373e-06,0.664364340717004,0.29,0.066,0.145023955609126
"cox8a",3.6323539297006e-06,-0.628167342221931,0.638,0.792,0.146060583867191
"stk4",3.65078055953545e-06,0.513629087873233,0.319,0.081,0.14680153707948
"sez6l2",3.71846289720603e-06,0.433999095935388,0.232,0.041,0.149523111559552
"nampt",3.91024361399747e-06,0.810019332624876,0.522,0.249,0.157234805962452
"nefm",3.93894427647596e-06,0.352382402681082,0.159,0.015,0.158388888301375
"slc25a25",4.00101927320249e-06,0.48725386484364,0.333,0.086,0.160884985994745
"ankrd42",4.04928185067137e-06,0.342445780346795,0.145,0.01,0.162825672497347
"gstt2",4.21133029487523e-06,-0.566229860530293,0,0.254,0.169341802487228
"mtss1",4.21133029487523e-06,-0.650298505193787,0,0.254,0.169341802487228
"marf1",4.21136221252555e-06,-0.531879980492428,0,0.254,0.169343085927865
"grk2",4.21136221252555e-06,-0.602846494540423,0,0.254,0.169343085927865
"supt5",4.21136221252555e-06,-0.649871483890032,0,0.254,0.169343085927865
"gem",4.2508635312332e-06,0.335233531995524,0.145,0.01,0.170931473454418
"tmem88",4.31155994657818e-06,0.835012194647082,0.478,0.223,0.173372137011855
"tmem14a",4.31515779355635e-06,0.319268908791432,0.203,0.03,0.173516810036694
"atl3",4.41022303713028e-06,0.620554815810982,0.377,0.117,0.177339478546046
"itpkb",4.4776104855026e-06,-0.860511699213493,0.116,0.381,0.180049195232545
"rpgrip1",4.51550521942217e-06,-1.0319604587123,0.014,0.274,0.181572980378185
"mrpl30",4.77834644200675e-06,-0.658215288239484,0.043,0.31,0.192142088779534
"ifitm3",4.83938977876995e-06,0.530726561428295,0.783,0.736,0.194596702394118
"tmcc3",4.84870356279401e-06,0.509548657079058,0.406,0.147,0.19497121896351
"ssbp1",5.02674782180633e-06,0.520366677320183,0.435,0.162,0.202130556662655
